SD_ID,C_ID,Plan_ID,From_Date,To_Date
SPD_201001799,CS_11008544,Pln_51000001,2023-08-23,2024-06-24
SPD_201001800,CS_11001035,Pln_51000003,2024-02-05,2025-08-13
SPD_201001801,CS_11005368,Pln_51000001,2023-04-02,2025-10-25
SPD_201001802,CS_11007596,Pln_51000003,2023-12-30,2024-03-22
SPD_201001803,CS_11004281,Pln_51000001,2024-05-21,2025-03-03
SPD_201001804,CS_11000383,Pln_51000002,2023-03-02,2025-01-24
SPD_201001805,CS_11007810,Pln_51000003,2024-11-11,2025-06-12
SPD_201001806,CS_11004378,Pln_51000001,2024-09-21,2024-07-06
SPD_201001807,CS_11003336,Pln_51000001,2023-06-25,2025-05-12
SPD_201001808,CS_11003250,Pln_51000001,2023-08-09,2025-05-03
SPD_201001809,CS_11005799,Pln_51000001,2024-04-04,2025-10-27
SPD_201001810,CS_11007623,Pln_51000002,2023-12-22,2024-09-10
SPD_201001811,CS_11005984,Pln_51000001,2024-07-23,2025-12-02
SPD_201001812,CS_11007444,Pln_51000001,2023-02-03,2024-04-07
SPD_201001813,CS_11006772,Pln_51000003,2023-09-23,2024-12-13
SPD_201001814,CS_11006719,Pln_51000002,2023-11-20,2025-01-08
SPD_201001815,CS_11000038,Pln_51000002,2024-05-06,2024-11-16
SPD_201001816,CS_11005025,Pln_51000001,2024-03-14,2024-02-14
SPD_201001817,CS_11006315,Pln_51000002,2023-08-28,2024-11-17
SPD_201001818,CS_11003600,Pln_51000001,2023-12-16,2025-11-25
SPD_201001819,CS_11006408,Pln_51000001,2023-05-27,2025-08-28
SPD_201001820,CS_11005524,Pln_51000003,2023-05-28,2024-12-09
SPD_201001821,CS_11003397,Pln_51000003,2023-02-26,2024-02-02
SPD_201001822,CS_11003790,Pln_51000001,2024-12-16,2024-07-12
SPD_201001823,CS_11009557,Pln_51000001,2023-04-29,2024-07-01
SPD_201001824,CS_11000857,Pln_51000001,2023-03-01,2024-11-16
SPD_201001825,CS_11005641,Pln_51000003,2023-01-13,2024-01-31
SPD_201001826,CS_11002884,Pln_51000003,2023-08-18,2024-11-07
SPD_201001827,CS_11003649,Pln_51000001,2023-01-02,2025-03-12
SPD_201001828,CS_11001182,Pln_51000001,2024-09-08,2024-09-15
SPD_201001829,CS_11002417,Pln_51000001,2023-05-31,2025-05-10
SPD_201001830,CS_11009798,Pln_51000001,2023-11-03,2025-06-03
SPD_201001831,CS_11009441,Pln_51000001,2024-01-18,2024-04-16
SPD_201001832,CS_11006341,Pln_51000002,2024-02-06,2025-10-30
SPD_201001833,CS_11007091,Pln_51000003,2023-01-06,2024-08-08
SPD_201001834,CS_11000173,Pln_51000003,2024-10-04,2025-05-20
SPD_201001835,CS_11009267,Pln_51000003,2023-12-13,2025-09-19
SPD_201001836,CS_11009845,Pln_51000002,2023-01-11,2024-02-06
SPD_201001837,CS_11000164,Pln_51000003,2024-12-31,2025-07-10
SPD_201001838,CS_11000934,Pln_51000002,2023-09-15,2025-02-19
SPD_201001839,CS_11003973,Pln_51000001,2024-03-31,2024-06-06
SPD_201001840,CS_11001708,Pln_51000002,2023-02-26,2025-09-21
SPD_201001841,CS_11001658,Pln_51000001,2024-11-29,2025-02-27
SPD_201001842,CS_11009654,Pln_51000001,2024-03-11,2024-06-20
SPD_201001843,CS_11003106,Pln_51000002,2023-01-29,2024-08-10
SPD_201001844,CS_11001580,Pln_51000001,2024-11-14,2024-07-19
SPD_201001845,CS_11006971,Pln_51000002,2024-02-21,2024-06-01
SPD_201001846,CS_11004352,Pln_51000003,2024-11-23,2024-12-28
SPD_201001847,CS_11004213,Pln_51000003,2024-08-23,2025-11-15
SPD_201001848,CS_11009998,Pln_51000001,2024-10-09,2025-06-06
SPD_201001849,CS_11002271,Pln_51000001,2024-06-15,2024-09-13
SPD_201001850,CS_11002605,Pln_51000001,2023-06-29,2025-08-12
SPD_201001851,CS_11005467,Pln_51000001,2024-06-24,2024-11-07
SPD_201001852,CS_11009144,Pln_51000002,2023-06-13,2024-11-24
SPD_201001853,CS_11006344,Pln_51000003,2023-12-07,2025-04-04
SPD_201001854,CS_11007128,Pln_51000002,2023-08-17,2024-07-18
SPD_201001855,CS_11009365,Pln_51000003,2023-04-01,2024-09-25
SPD_201001856,CS_11006823,Pln_51000002,2024-06-11,2024-03-23
SPD_201001857,CS_11001442,Pln_51000002,2024-12-29,2024-07-09
SPD_201001858,CS_11002900,Pln_51000002,2023-04-16,2025-12-03
SPD_201001859,CS_11008898,Pln_51000002,2023-09-14,2024-10-02
SPD_201001860,CS_11008363,Pln_51000003,2024-04-25,2024-05-18
SPD_201001861,CS_11008935,Pln_51000003,2023-12-18,2025-08-30
SPD_201001862,CS_11006307,Pln_51000003,2024-04-08,2024-04-22
SPD_201001863,CS_11001011,Pln_51000001,2023-01-12,2024-06-28
SPD_201001864,CS_11003575,Pln_51000003,2024-01-22,2025-02-08
SPD_201001865,CS_11006553,Pln_51000002,2023-06-24,2025-06-23
SPD_201001866,CS_11003703,Pln_51000003,2024-10-30,2024-10-31
SPD_201001867,CS_11007651,Pln_51000003,2023-08-09,2024-09-23
SPD_201001868,CS_11002049,Pln_51000003,2023-02-10,2025-11-13
SPD_201001869,CS_11002567,Pln_51000001,2024-06-07,2024-02-13
SPD_201001870,CS_11002737,Pln_51000001,2024-06-01,2024-04-11
SPD_201001871,CS_11009682,Pln_51000003,2023-09-16,2024-06-22
SPD_201001872,CS_11009931,Pln_51000003,2023-03-28,2024-05-06
SPD_201001873,CS_11005765,Pln_51000003,2023-08-27,2024-10-24
SPD_201001874,CS_11006968,Pln_51000001,2024-08-27,2024-02-02
SPD_201001875,CS_11003282,Pln_51000002,2023-02-10,2024-11-27
SPD_201001876,CS_11004340,Pln_51000003,2024-11-11,2025-01-22
SPD_201001877,CS_11000736,Pln_51000002,2023-08-15,2024-08-31
SPD_201001878,CS_11000743,Pln_51000001,2023-01-17,2025-08-14
SPD_201001879,CS_11008122,Pln_51000001,2023-05-19,2024-09-24
SPD_201001880,CS_11002004,Pln_51000001,2024-11-21,2024-05-25
SPD_201001881,CS_11009821,Pln_51000001,2023-10-25,2025-10-05
SPD_201001882,CS_11005481,Pln_51000001,2023-02-06,2025-03-07
SPD_201001883,CS_11006767,Pln_51000002,2024-03-23,2025-09-26
SPD_201001884,CS_11008392,Pln_51000002,2024-10-09,2024-08-27
SPD_201001885,CS_11002815,Pln_51000002,2023-01-29,2024-11-29
SPD_201001886,CS_11008040,Pln_51000001,2023-03-18,2025-01-01
SPD_201001887,CS_11002832,Pln_51000002,2024-04-15,2025-08-05
SPD_201001888,CS_11006952,Pln_51000003,2023-06-22,2025-01-15
SPD_201001889,CS_11004514,Pln_51000002,2024-12-16,2024-09-17
SPD_201001890,CS_11001914,Pln_51000003,2023-04-06,2024-01-23
SPD_201001891,CS_11006200,Pln_51000001,2024-11-17,2025-11-19
SPD_201001892,CS_11003462,Pln_51000003,2024-05-24,2024-07-04
SPD_201001893,CS_11006628,Pln_51000001,2023-03-10,2024-04-01
SPD_201001894,CS_11000880,Pln_51000003,2023-02-11,2025-06-20
SPD_201001895,CS_11000459,Pln_51000001,2023-06-27,2024-07-11
SPD_201001896,CS_11004506,Pln_51000003,2024-10-13,2025-01-01
SPD_201001897,CS_11005385,Pln_51000002,2024-07-13,2025-09-30
SPD_201001898,CS_11002629,Pln_51000001,2023-02-27,2025-12-23
SPD_201001899,CS_11004222,Pln_51000001,2024-07-11,2025-07-20
SPD_201001900,CS_11000104,Pln_51000001,2023-01-30,2024-07-25
SPD_201001901,CS_11001709,Pln_51000002,2024-03-25,2024-05-24
SPD_201001902,CS_11006291,Pln_51000002,2023-03-06,2025-01-26
SPD_201001903,CS_11000822,Pln_51000003,2024-07-21,2024-04-01
SPD_201001904,CS_11004396,Pln_51000001,2023-12-06,2024-09-18
SPD_201001905,CS_11000011,Pln_51000001,2023-07-22,2024-12-22
SPD_201001906,CS_11000011,Pln_51000001,2023-06-10,2025-12-27
SPD_201001907,CS_11001380,Pln_51000001,2024-06-10,2025-07-05
SPD_201001908,CS_11008423,Pln_51000002,2024-10-21,2024-02-07
SPD_201001909,CS_11005521,Pln_51000001,2023-08-15,2024-10-16
SPD_201001910,CS_11003890,Pln_51000003,2023-07-26,2024-11-03
SPD_201001911,CS_11008134,Pln_51000002,2023-07-19,2024-04-20
SPD_201001912,CS_11008965,Pln_51000001,2023-06-20,2025-04-12
SPD_201001913,CS_11000954,Pln_51000002,2024-03-19,2024-04-13
SPD_201001914,CS_11005936,Pln_51000003,2023-11-16,2024-07-31
SPD_201001915,CS_11007992,Pln_51000003,2024-01-16,2024-02-02
SPD_201001916,CS_11000928,Pln_51000003,2023-04-26,2025-11-19
SPD_201001917,CS_11000811,Pln_51000002,2024-11-12,2025-08-29
SPD_201001918,CS_11008999,Pln_51000001,2024-01-07,2025-06-03
SPD_201001919,CS_11007104,Pln_51000003,2024-12-10,2025-08-20
SPD_201001920,CS_11005007,Pln_51000001,2024-03-21,2025-06-27
SPD_201001921,CS_11002612,Pln_51000003,2024-11-19,2024-03-03
SPD_201001922,CS_11001234,Pln_51000001,2024-07-18,2024-10-14
SPD_201001923,CS_11004055,Pln_51000001,2023-10-03,2024-12-31
SPD_201001924,CS_11007912,Pln_51000001,2024-10-28,2024-10-29
SPD_201001925,CS_11009692,Pln_51000002,2024-09-06,2024-04-06
SPD_201001926,CS_11004017,Pln_51000003,2023-11-30,2024-04-11
SPD_201001927,CS_11003089,Pln_51000001,2023-12-18,2024-08-18
SPD_201001928,CS_11001834,Pln_51000001,2023-12-04,2025-11-24
SPD_201001929,CS_11009580,Pln_51000002,2023-10-04,2025-09-17
SPD_201001930,CS_11002931,Pln_51000002,2024-03-14,2024-02-22
SPD_201001931,CS_11006073,Pln_51000002,2024-11-19,2025-07-30
SPD_201001932,CS_11006550,Pln_51000003,2024-02-15,2025-02-10
SPD_201001933,CS_11004278,Pln_51000003,2024-04-09,2024-10-03
SPD_201001934,CS_11009422,Pln_51000001,2023-06-27,2024-10-02
SPD_201001935,CS_11001819,Pln_51000002,2023-07-09,2025-01-26
SPD_201001936,CS_11008419,Pln_51000002,2024-11-23,2024-03-29
SPD_201001937,CS_11008546,Pln_51000001,2023-05-13,2024-03-16
SPD_201001938,CS_11004868,Pln_51000002,2023-03-22,2025-12-15
SPD_201001939,CS_11003080,Pln_51000002,2023-02-15,2024-10-04
SPD_201001940,CS_11008175,Pln_51000001,2024-01-21,2025-03-19
SPD_201001941,CS_11009064,Pln_51000003,2023-04-22,2025-11-27
SPD_201001942,CS_11000705,Pln_51000001,2024-07-30,2025-04-12
SPD_201001943,CS_11002549,Pln_51000001,2023-11-21,2024-04-21
SPD_201001944,CS_11008450,Pln_51000002,2024-07-10,2024-09-20
SPD_201001945,CS_11001561,Pln_51000001,2023-03-22,2025-04-19
SPD_201001946,CS_11003089,Pln_51000001,2024-02-26,2025-01-12
SPD_201001947,CS_11008225,Pln_51000001,2024-01-29,2024-11-17
SPD_201001948,CS_11004991,Pln_51000003,2023-12-23,2025-06-19
SPD_201001949,CS_11001264,Pln_51000001,2024-11-22,2024-03-13
SPD_201001950,CS_11007076,Pln_51000002,2023-09-17,2025-06-29
SPD_201001951,CS_11007639,Pln_51000003,2023-12-30,2024-02-28
SPD_201001952,CS_11005181,Pln_51000001,2023-05-29,2025-12-23
SPD_201001953,CS_11008600,Pln_51000001,2024-08-10,2024-03-18
SPD_201001954,CS_11007186,Pln_51000001,2023-04-13,2024-07-20
SPD_201001955,CS_11001549,Pln_51000003,2023-08-02,2025-07-06
SPD_201001956,CS_11008092,Pln_51000001,2024-08-14,2024-08-18
SPD_201001957,CS_11008360,Pln_51000003,2023-07-10,2025-10-03
SPD_201001958,CS_11003962,Pln_51000002,2023-06-04,2024-08-18
SPD_201001959,CS_11002157,Pln_51000001,2024-11-17,2024-02-06
SPD_201001960,CS_11007970,Pln_51000001,2023-02-28,2025-09-26
SPD_201001961,CS_11001074,Pln_51000003,2024-03-25,2025-03-22
SPD_201001962,CS_11003777,Pln_51000003,2024-11-15,2025-12-30
SPD_201001963,CS_11006857,Pln_51000003,2024-12-11,2024-06-03
SPD_201001964,CS_11005398,Pln_51000002,2024-11-07,2025-10-23
SPD_201001965,CS_11004787,Pln_51000003,2023-08-07,2024-02-28
SPD_201001966,CS_11007633,Pln_51000002,2024-01-30,2024-03-09
SPD_201001967,CS_11001318,Pln_51000003,2024-10-12,2024-04-22
SPD_201001968,CS_11008215,Pln_51000003,2024-05-15,2024-12-23
SPD_201001969,CS_11005695,Pln_51000001,2024-11-02,2025-09-01
SPD_201001970,CS_11001644,Pln_51000003,2023-12-28,2025-04-26
SPD_201001971,CS_11000924,Pln_51000003,2023-03-22,2024-03-30
SPD_201001972,CS_11006635,Pln_51000003,2023-07-09,2025-04-12
SPD_201001973,CS_11003119,Pln_51000003,2023-10-18,2025-12-21
SPD_201001974,CS_11009755,Pln_51000003,2024-12-12,2025-06-08
SPD_201001975,CS_11000428,Pln_51000001,2024-02-27,2025-03-20
SPD_201001976,CS_11006609,Pln_51000001,2024-12-26,2024-08-27
SPD_201001977,CS_11004522,Pln_51000003,2023-06-03,2024-02-26
SPD_201001978,CS_11008996,Pln_51000001,2024-07-02,2025-07-09
SPD_201001979,CS_11006210,Pln_51000003,2023-03-19,2025-11-12
SPD_201001980,CS_11008106,Pln_51000001,2024-06-16,2025-06-01
SPD_201001981,CS_11006210,Pln_51000002,2023-09-26,2025-04-01
SPD_201001982,CS_11005433,Pln_51000003,2024-12-06,2025-12-13
SPD_201001983,CS_11008569,Pln_51000001,2023-07-10,2025-01-17
SPD_201001984,CS_11003038,Pln_51000002,2024-03-21,2025-03-30
SPD_201001985,CS_11000417,Pln_51000002,2024-11-25,2024-04-12
SPD_201001986,CS_11001120,Pln_51000001,2024-08-03,2024-05-27
SPD_201001987,CS_11005042,Pln_51000002,2024-08-18,2024-09-07
SPD_201001988,CS_11003826,Pln_51000001,2024-11-30,2025-07-16
SPD_201001989,CS_11007122,Pln_51000003,2023-03-04,2025-11-25
SPD_201001990,CS_11004861,Pln_51000003,2023-11-09,2024-01-21
SPD_201001991,CS_11007867,Pln_51000003,2024-05-19,2025-12-19
SPD_201001992,CS_11005083,Pln_51000003,2023-11-27,2025-07-17
SPD_201001993,CS_11000155,Pln_51000002,2023-04-16,2024-08-26
SPD_201001994,CS_11008384,Pln_51000002,2023-06-29,2025-02-24
SPD_201001995,CS_11009698,Pln_51000002,2024-06-20,2024-02-10
SPD_201001996,CS_11005615,Pln_51000001,2023-03-15,2024-06-28
SPD_201001997,CS_11000372,Pln_51000001,2024-01-14,2025-05-10
SPD_201001998,CS_11003570,Pln_51000002,2024-10-26,2025-03-18
SPD_201001999,CS_11006747,Pln_51000002,2024-04-13,2025-08-17
SPD_201002000,CS_11005351,Pln_51000002,2023-09-23,2025-11-26
SPD_201002001,CS_11005597,Pln_51000002,2023-02-12,2024-06-30
SPD_201002002,CS_11000412,Pln_51000002,2023-07-12,2025-11-05
SPD_201002003,CS_11002737,Pln_51000001,2024-02-24,2025-11-29
SPD_201002004,CS_11000244,Pln_51000003,2023-08-26,2024-11-30
SPD_201002005,CS_11000876,Pln_51000003,2023-02-04,2025-06-30
SPD_201002006,CS_11001637,Pln_51000003,2024-05-30,2024-03-23
SPD_201002007,CS_11000073,Pln_51000002,2024-02-29,2024-01-06
SPD_201002008,CS_11004069,Pln_51000001,2023-02-01,2024-11-01
SPD_201002009,CS_11005289,Pln_51000003,2023-02-12,2025-10-13
SPD_201002010,CS_11004816,Pln_51000003,2024-02-22,2025-10-10
SPD_201002011,CS_11001905,Pln_51000003,2023-08-22,2024-10-02
SPD_201002012,CS_11006087,Pln_51000001,2023-03-23,2024-02-13
SPD_201002013,CS_11005072,Pln_51000003,2023-06-30,2025-02-02
SPD_201002014,CS_11006504,Pln_51000001,2024-12-18,2024-04-14
SPD_201002015,CS_11003318,Pln_51000001,2024-12-13,2025-04-12
SPD_201002016,CS_11004669,Pln_51000002,2023-06-08,2024-06-30
SPD_201002017,CS_11007109,Pln_51000001,2024-07-06,2025-09-12
SPD_201002018,CS_11009333,Pln_51000003,2024-11-13,2024-01-13
SPD_201002019,CS_11001542,Pln_51000002,2023-02-02,2025-10-16
SPD_201002020,CS_11009101,Pln_51000001,2024-08-11,2024-01-16
SPD_201002021,CS_11004163,Pln_51000002,2024-09-11,2025-06-07
SPD_201002022,CS_11005932,Pln_51000001,2023-07-09,2025-01-23
SPD_201002023,CS_11000486,Pln_51000002,2024-08-05,2024-11-21
SPD_201002024,CS_11006410,Pln_51000002,2023-10-29,2025-08-29
SPD_201002025,CS_11008067,Pln_51000001,2023-04-13,2025-12-09
SPD_201002026,CS_11004941,Pln_51000003,2024-10-03,2025-05-28
SPD_201002027,CS_11006740,Pln_51000002,2023-05-21,2024-03-14
SPD_201002028,CS_11005731,Pln_51000001,2023-03-28,2024-11-10
SPD_201002029,CS_11001276,Pln_51000002,2023-10-26,2024-12-19
SPD_201002030,CS_11007877,Pln_51000001,2023-11-12,2024-05-16
SPD_201002031,CS_11009094,Pln_51000001,2023-07-04,2024-09-02
SPD_201002032,CS_11007613,Pln_51000003,2024-06-08,2024-07-11
SPD_201002033,CS_11001590,Pln_51000002,2024-01-13,2025-02-10
SPD_201002034,CS_11002220,Pln_51000001,2023-11-14,2024-12-25
SPD_201002035,CS_11004815,Pln_51000002,2024-08-08,2025-02-19
SPD_201002036,CS_11006795,Pln_51000002,2024-09-20,2025-11-18
SPD_201002037,CS_11005331,Pln_51000003,2023-08-28,2025-07-20
SPD_201002038,CS_11001957,Pln_51000002,2024-12-24,2025-06-25
SPD_201002039,CS_11003472,Pln_51000003,2024-05-09,2025-10-21
SPD_201002040,CS_11005158,Pln_51000001,2024-12-30,2024-02-20
SPD_201002041,CS_11002986,Pln_51000002,2024-11-13,2025-11-07
SPD_201002042,CS_11001481,Pln_51000001,2024-02-14,2025-08-01
SPD_201002043,CS_11005724,Pln_51000001,2024-03-02,2024-11-27
SPD_201002044,CS_11003409,Pln_51000003,2023-02-07,2025-12-21
SPD_201002045,CS_11003963,Pln_51000001,2024-12-04,2024-05-19
SPD_201002046,CS_11004635,Pln_51000001,2024-08-26,2024-08-28
SPD_201002047,CS_11009619,Pln_51000001,2024-04-08,2025-01-20
SPD_201002048,CS_11009475,Pln_51000002,2023-01-20,2024-04-23
SPD_201002049,CS_11009781,Pln_51000003,2024-05-27,2024-03-20
SPD_201002050,CS_11009087,Pln_51000002,2024-12-03,2024-09-25
SPD_201002051,CS_11007380,Pln_51000001,2023-02-27,2025-04-13
SPD_201002052,CS_11007267,Pln_51000001,2023-10-15,2025-11-15
SPD_201002053,CS_11000573,Pln_51000001,2024-12-17,2025-04-02
SPD_201002054,CS_11006273,Pln_51000002,2023-08-26,2024-08-24
SPD_201002055,CS_11002833,Pln_51000001,2024-12-22,2025-08-04
SPD_201002056,CS_11008715,Pln_51000001,2023-02-16,2024-08-18
SPD_201002057,CS_11001658,Pln_51000003,2023-06-01,2025-07-16
SPD_201002058,CS_11009049,Pln_51000003,2023-12-09,2024-09-12
SPD_201002059,CS_11000812,Pln_51000002,2023-01-19,2024-03-21
SPD_201002060,CS_11000760,Pln_51000002,2023-08-17,2024-03-06
SPD_201002061,CS_11006165,Pln_51000001,2023-11-04,2025-05-06
SPD_201002062,CS_11006743,Pln_51000002,2024-12-12,2024-10-31
SPD_201002063,CS_11003958,Pln_51000003,2023-10-23,2024-11-17
SPD_201002064,CS_11007701,Pln_51000001,2024-10-17,2025-05-02
SPD_201002065,CS_11001445,Pln_51000003,2023-08-08,2025-01-09
SPD_201002066,CS_11005248,Pln_51000003,2024-09-10,2024-05-20
SPD_201002067,CS_11001510,Pln_51000002,2023-03-04,2024-08-21
SPD_201002068,CS_11001068,Pln_51000003,2023-04-23,2024-08-24
SPD_201002069,CS_11004374,Pln_51000003,2024-08-05,2024-09-03
SPD_201002070,CS_11004028,Pln_51000002,2023-07-21,2025-02-23
SPD_201002071,CS_11003295,Pln_51000001,2024-09-30,2024-07-26
SPD_201002072,CS_11005631,Pln_51000002,2023-05-19,2025-07-30
SPD_201002073,CS_11003516,Pln_51000003,2023-09-24,2024-01-26
SPD_201002074,CS_11008557,Pln_51000001,2024-07-30,2025-07-27
SPD_201002075,CS_11005899,Pln_51000002,2024-06-10,2024-02-29
SPD_201002076,CS_11007339,Pln_51000002,2024-04-28,2024-11-12
SPD_201002077,CS_11004649,Pln_51000003,2024-04-18,2024-11-05
SPD_201002078,CS_11001737,Pln_51000001,2023-10-10,2024-01-09
SPD_201002079,CS_11005987,Pln_51000002,2023-12-30,2025-10-05
SPD_201002080,CS_11000404,Pln_51000001,2023-09-13,2024-08-28
SPD_201002081,CS_11006780,Pln_51000003,2023-10-13,2025-05-31
SPD_201002082,CS_11005474,Pln_51000003,2024-07-24,2024-05-08
SPD_201002083,CS_11008497,Pln_51000003,2023-10-08,2025-04-05
SPD_201002084,CS_11008356,Pln_51000001,2024-05-14,2024-10-02
SPD_201002085,CS_11005261,Pln_51000002,2023-07-28,2024-01-11
SPD_201002086,CS_11000699,Pln_51000003,2023-06-18,2025-11-30
SPD_201002087,CS_11002332,Pln_51000003,2023-08-12,2025-12-01
SPD_201002088,CS_11005449,Pln_51000001,2023-12-13,2025-09-19
SPD_201002089,CS_11007805,Pln_51000003,2023-03-23,2025-04-03
SPD_201002090,CS_11000542,Pln_51000003,2024-08-29,2024-04-26
SPD_201002091,CS_11006772,Pln_51000002,2023-12-16,2025-10-17
SPD_201002092,CS_11003091,Pln_51000002,2024-02-17,2024-04-25
SPD_201002093,CS_11004876,Pln_51000001,2023-06-28,2024-02-02
SPD_201002094,CS_11000801,Pln_51000002,2023-07-20,2025-05-14
SPD_201002095,CS_11005459,Pln_51000002,2024-11-26,2024-06-22
SPD_201002096,CS_11008565,Pln_51000002,2024-03-21,2024-02-11
SPD_201002097,CS_11008134,Pln_51000002,2024-04-26,2024-01-05
SPD_201002098,CS_11004867,Pln_51000003,2023-09-27,2024-08-25
SPD_201002099,CS_11003527,Pln_51000001,2023-02-12,2024-09-04
SPD_201002100,CS_11000879,Pln_51000003,2023-10-14,2025-11-24
SPD_201002101,CS_11005616,Pln_51000001,2023-01-12,2024-01-23
SPD_201002102,CS_11007914,Pln_51000002,2023-06-28,2025-07-16
SPD_201002103,CS_11000744,Pln_51000002,2023-03-10,2024-09-01
SPD_201002104,CS_11009550,Pln_51000001,2024-08-17,2025-06-24
SPD_201002105,CS_11007871,Pln_51000002,2024-02-21,2025-02-21
SPD_201002106,CS_11000833,Pln_51000001,2024-05-05,2024-08-23
SPD_201002107,CS_11004899,Pln_51000003,2023-01-27,2024-06-28
SPD_201002108,CS_11001344,Pln_51000001,2023-03-01,2024-05-25
SPD_201002109,CS_11008969,Pln_51000003,2024-05-28,2025-05-13
SPD_201002110,CS_11002507,Pln_51000001,2024-08-13,2024-04-23
SPD_201002111,CS_11004350,Pln_51000002,2024-02-13,2025-08-07
SPD_201002112,CS_11002545,Pln_51000003,2023-03-06,2024-01-17
SPD_201002113,CS_11000584,Pln_51000003,2023-04-18,2025-03-09
SPD_201002114,CS_11002872,Pln_51000003,2024-05-24,2025-08-29
SPD_201002115,CS_11008616,Pln_51000002,2023-09-10,2024-05-31
SPD_201002116,CS_11001720,Pln_51000002,2024-01-29,2024-03-21
SPD_201002117,CS_11004128,Pln_51000002,2023-10-04,2025-08-22
SPD_201002118,CS_11006347,Pln_51000002,2023-01-30,2025-04-08
SPD_201002119,CS_11005033,Pln_51000001,2024-08-12,2025-10-15
SPD_201002120,CS_11005661,Pln_51000001,2023-01-23,2024-05-06
SPD_201002121,CS_11007788,Pln_51000001,2023-07-25,2024-06-04
SPD_201002122,CS_11003227,Pln_51000003,2023-04-07,2024-09-06
SPD_201002123,CS_11005279,Pln_51000002,2023-05-26,2024-10-20
SPD_201002124,CS_11000621,Pln_51000001,2023-05-07,2025-02-02
SPD_201002125,CS_11000114,Pln_51000001,2024-11-04,2024-03-07
SPD_201002126,CS_11005920,Pln_51000002,2023-05-21,2025-09-18
SPD_201002127,CS_11009272,Pln_51000002,2024-03-08,2024-11-30
SPD_201002128,CS_11001218,Pln_51000003,2023-10-06,2025-04-06
SPD_201002129,CS_11005791,Pln_51000003,2023-07-06,2024-02-01
SPD_201002130,CS_11009039,Pln_51000003,2023-08-24,2025-10-23
SPD_201002131,CS_11003674,Pln_51000001,2023-05-10,2025-01-11
SPD_201002132,CS_11007646,Pln_51000001,2023-03-24,2024-06-25
SPD_201002133,CS_11007281,Pln_51000002,2024-03-30,2024-08-15
SPD_201002134,CS_11002106,Pln_51000001,2023-05-18,2024-06-05
SPD_201002135,CS_11005327,Pln_51000002,2024-07-15,2024-10-17
SPD_201002136,CS_11007358,Pln_51000003,2023-12-12,2024-02-25
SPD_201002137,CS_11003946,Pln_51000001,2023-02-03,2024-08-30
SPD_201002138,CS_11003970,Pln_51000003,2024-07-30,2024-02-24
SPD_201002139,CS_11000933,Pln_51000002,2023-01-10,2024-06-06
SPD_201002140,CS_11004421,Pln_51000002,2024-10-21,2024-05-18
SPD_201002141,CS_11003518,Pln_51000002,2023-09-30,2024-09-28
SPD_201002142,CS_11007478,Pln_51000003,2024-01-15,2024-04-25
SPD_201002143,CS_11006326,Pln_51000002,2023-07-08,2024-10-21
SPD_201002144,CS_11008315,Pln_51000003,2023-08-03,2025-10-11
SPD_201002145,CS_11005620,Pln_51000003,2024-06-24,2024-05-25
SPD_201002146,CS_11006531,Pln_51000001,2024-06-09,2025-09-11
SPD_201002147,CS_11001403,Pln_51000001,2023-11-24,2025-09-07
